_id,updated,session_id,block_id,room_id,session_type,session_level,session_title,session_abstract,session_requirements,session_keywords,session_hashtag,session_url,session_youtube_url,session_moderator_url,session_pdf_url,session_notes_url,session_starred,session_cal_event_id,session_livestream_url
133,1428674812987,333103712,1368728100-1368730500,room11,SESSION,,Big Data Mashups: Enabling Next Generation Analytics Using BigQuery,"Shutterfly is the market leader in digital personalized photo products and services and helps customers turn their precious memories into lasting keepsakes. Being able to analyze user data quickly is important for optimizing their customer and product marketing strategies. Learn how Shutterfly’s analytics and DW teams are integrating Google BigQuery into their workflows, using features like Big Join and Large Group Aggregations to mine terabytes of data, and rapidly identifying customer usage patterns and effective outreach campaigns - without massive hardware and software investments.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/333103712,,,,,0,,
134,1428674812988,333117643,1368658200-1368660600,room2,SESSION,,What's New and Cool with Google Compute Engine,"Google Compute Engine's had a very busy year! We've made improvements to the underlying architecture to provide even better performance, released new versions of our APIs that improve the developer experience, and introduced many new features and instance types. Come join us as we guide you through what's new and cool with Google Compute Engine, and how recent improvements can help you build more efficient, scalable and cost-effective applications in the cloud.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/333117643,,,,,0,,aK2HXXF2jJw
135,1428674812988,333138978,1368817200-1368819600,room2,SESSION,,"Speed, Efficiency, and Control: Advanced Packet Routing Techniques in a Google Compute Engine Network",Come learn about an exciting new networking feature for Google Compute Engine that enables you to specifically control how traffic is routed throughout your virtual network.,,,googlecloudplatform,https://developers.google.com/events/io/sessions/333138978,,,,,0,,
136,1428674812988,333138979,1368723600-1368727200,room7,SESSION,,Intense Gaming,"From indie to AAA game studios, learn how cutting edge developers are building next generation experiences on the Google Cloud Platform. This session focuses on how developers are combining technologies such as App Engine, Compute Engine, and BigQuery to quickly build and scale their multi-platform releases.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/333138979,,,,,0,,
137,1428674812988,333205865,1368824400-1368826800,room2,SESSION,,When Bad Things Happen to Good Clusters: Building Robust Systems with Google Compute Engine,"Learn tools and techniques to help you build rock solid, scalable, high performance, virtual computing clusters on Google Compute Engine. Topics we'll cover:

- summary of advanced tools (startup scripts, metadata server, service accounts, load balancing)

- building and managing clusters

- storage options and tradeoffs (scratch disk vs. persistent disk vs. cloud storage, snapshots, hot swap PD)

- dealing with outages (planned and unplanned)



We'll conclude with a guided tour of a robust web service along with summary of best practices.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/333205865,,,,,0,,
138,1428674812988,333234305,1368806400-1368808800,room2,SESSION,,Keys to the Kingdom: Design Patterns for Using OAuth in the Cloud,"This session will provide a clear, step-by-step approach to accessing Google Cloud Platform resources using OAuth 2.0. We will define the most important use cases and show how to build those solutions using practical code examples. The goal is to help you solve your authorization problems correctly and easily, without having to become an OAuth expert.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/333234305,,,,,0,,
139,1428674812988,333265959,1368647100-1368650700,room2,SESSION,,Cloud Platform Track Kickoff: Ushering in the Next Generation of Cloud Computing,"Senior Vice President Urs Hölzle will share Google’s vision for the next generation of cloud computing.  He’ll discuss how investments in infrastructure, software and people will help usher in this new era for Google and developers around the world via the Google Cloud Platform.  This session will also include announcements and demo important new features of the Platform.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/333265959,,,,,1,,aK2HXXF2jJw
140,1428674812988,333276583,1368651300-1368653700,room8,SESSION,,Autoscaling Java,Understand how to build Java applications that work well in an autoscaling environment.  We'll discuss common anti-patterns in Java that make it difficult for autoscaling environments to deal with your application.  We'll also discuss how App Engine knows when to scale up and back your application and how to take full advantage of this.,,,googlecloudplatform,https://developers.google.com/events/io/sessions/333276583,,,,,0,,
141,1428674812989,333307296,1368736800-1368739200,room9,SESSION,,Building developers.google.com on App Engine,"The Google Developers website, aka developers.google.com, is one of thousands of Google applications that run on App Engine.  In this talk, we walk through the real-world use cases and design patterns that drive the site's content management system, and discuss implementation techniques that have worked, and a few that haven't.  As a bonus, we'll consider several of the newest App Engine features in the context of this app, and how they change the way we think about application architecture.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/333307296,,,,,0,,
142,1428674812989,333315382,1368828000-1368830400,room2,SESSION,,Cloud Computing and High-Energy Particle Physics: How ATLAS Experiment at CERN Uses Google Compute Engine in the Search for New Physics at LHC,"In this talk we will describe the ATLAS Experiment on Google Compute Engine (GCE) scientific computing project and illustrate several examples of large-scale high performance computing installations on GCE, including a 1000-core PROOF cluster for ATLAS data analysis and a 4000-core HTCondor cluster used for simulation of LHC collision events. We will also discuss Xroot technology used for high-performance data clustering.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/333315382,,,,,0,,
143,1428674812989,333361785,1368810000-1368812400,room2,SESSION,,Here Be BigQuery: Building Social Gaming Infrastructure on the Google Cloud Platform,We’ll look at how the Gamesys social MMORPG “Here Be Monsters” utliizes the Google Cloud Platform as a production data warehouse for managing user engagement and automating retention activities using App Engine. We’ll demo the game’s integration with Google Spreadsheets and BigQuery via Google Apps Script and dive into the code that enables automated reporting dashboards and ad hoc game optimization.,,,googlecloudplatform,https://developers.google.com/events/io/sessions/333361785,,,,,0,,
144,1428674812989,333473305,1368654300-1368656700,room8,SESSION,,Importing Large Data Sets into Google Cloud Storage,"This session will review multiple approaches customers take when importing their large data sets into Google Cloud Storage, including trade-offs in time, cost, and complexity. These solutions include several advanced techniques which will also help you in a wide range of other situations. We'll show the architecture and code for some of these approaches and feature a case study of a 5 PB+ migration.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/333473305,,,,,0,,
145,1428674812989,333508149,1368743400-1368745800,room2,SESSION,,From Nothing to Nirvana in Minutes: Cloud Backend for Your Android Application,"The best Android applications take full advantage of the cloud to power great user experiences. This talk shows, in detail, how to use the server-code optional backend on the Google Cloud Platform to store application and game state in the cloud.  We will then walk through adding your own custom logic via Google Cloud Endpoints and the Google Plugin for Eclipse. ",,,googlecloudplatform,https://developers.google.com/events/io/sessions/333508149,,,,,0,,FL2RHE3Jsj0
146,1428674812989,333519914,1368740100-1368742500,room7,SESSION,,High Performance Apps with Go on App Engine ,"The Go runtime for App Engine is a high performance engine for running web applications. It produces fast responses, starts instances in a fraction of a second, makes the most use of instance hours, and allows your app to do serious processing at full machine speed. Come along to hear how to fully exploit the power of Go on App Engine and make your web applications the best they can be.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/333519914,,,,,0,,
147,1428674812990,350411205,1368736800-1368739200,room3,SESSION,,Find the Next Big Thing with the YouTube Analytics API,"Is longform content the way to go or do short clips still reign supreme on YouTube? Are you hot in South Korea? Do video annotations engage or irritate your audiences? The YouTube Analytics API can answer all these questions and more. Learn about advanced features of the API. Discover how Next Big Sound uses the YouTube API to help record labels, artists, and band managers make better decisions. ",,,youtube,https://developers.google.com/events/io/sessions/350411205,,,,,0,,
148,1428674812991,350418426,1368743400-1368745800,room3,SESSION,,Designing Products for a Multi-screen World: The YouTube Perspective,"Design is different from art. In fact, if you had to use math to validate it, then you are probably on the right track. In this product design-focused session, we will discuss what it means to be a designer at YouTube. We will cover the state and meaning of the multi-device world we live in. Finally, we will share a few best principles for both design and corresponding quantitative analysis in this new world.",,,youtube,https://developers.google.com/events/io/sessions/350418426,,,,,0,,
149,1428674812991,350753683,1368664200-1368666600,room4,SESSION,,Supercharge Your Google Compute Engine App with Persistent Disk,"The performance, reliability and consistency of Persistent Disk (PD) are part of what distinguishes GCE as a next generation cloud service.  Discover some of the internals of PD and what distinguishes it from comparable offerings.  This session will include a technical deep dive into best practices for using PD with your GCE apps.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/350753683,,,,,0,,
150,1428674812991,350992350,1368740100-1368742500,room6,SESSION,,Seeing the World Through High DPI,"Almost every new mobile device today ships with a high DPI screen. That trend has started branching out to laptops, and it’s only a matter of time until every device we use is high DPI. In this talk we’ll dive into what high DPI means and how you can optimize your sites so they look great in any form factor.  You’ll learn 1) how different “pixels” affect layout and how to achieve the layout you want, 2) how layouts are affected by different display densities, and 3) how different image formats can be used to provide the best experience for users ensuring that your site looks great on any device.  You’ll walk away knowing how to use responsive techniques to build sites that shine, and also how you can quickly update your existing sites to look beautiful, both today and in the future.",,,chromeapps,https://developers.google.com/events/io/sessions/350992350,,,,,0,,
151,1428674812991,351310959,1368736800-1368739200,room1,SESSION,,The Freebase APIs: Tapping into Google's Knowledge Graph,"Freebase is the open core of Google's Knowledge Graph. The Freebase APIs help developers enhance their applications so they better understand the people, places and things users care about. We'll dig into code samples and show how to enhance your application with Knowledge Graph data.",,,knowledgestructureddata,https://developers.google.com/events/io/sessions/351310959,,,,,0,,MA4HU3frUow
152,1428674812992,351340935,1368728100-1368730500,room9,SESSION,,Hands-On: New Google Tools for Structured Data,"At Google, we're making more and more use of structured data to help users find your content. In addition to a variety of rich snippets that enhance search results, we're now showing event calendars for cities and venues, reviews for movies in the Knowledge Graph, ingredient filters for recipes, and more. How do you ensure your site is participating in features like these? We'll answer that question by demoing a suite of new and updated tools — including Data Highlighter and the Structured Data Dashboard — that make providing and validating your site’s structured data easier than ever.",,,knowledgestructureddata,https://developers.google.com/events/io/sessions/351340935,,,,,0,,
153,1428674812992,351343657,1368723600-1368727200,room9,SESSION,,From Structured Data to the Knowledge Graph,"While the web began with free-text documents, most of it is now backed by structured databases. However, too often the structure from these databases is lost on the way to HTML. It doesn't have to be that way. We'll cover what new features can be powered by this structured data as well as tools & techniques for making sure this useful structure is not lost on your site.

",,,knowledgestructureddata,https://developers.google.com/events/io/sessions/351343657,,,,,0,,
154,1428674812993,352045148,1368746700-1368752400,room11,SESSION,,IGNITE,Ignite captures the best of geek culture in a series of five-minute speed presentations. Each speaker gets 20 slides that auto-advance after 15 seconds. ,,,techtalk,https://developers.google.com/events/io/sessions/352045148,,,,,0,,
155,1428674812993,355405369,1368658200-1368660600,room1,SESSION,,G+ and Search: How to Enhance Your Brand Queries on Google,In this session we'll walk you through a series of techniques you can use to make your app and content shine on Google. Using these techniques you can connect more directly with new and existing users on Google Search.,,,knowledgestructureddata,https://developers.google.com/events/io/sessions/355405369,,,,,0,,CO9I3bikFuY
156,1428674812994,355690278,1368813600-1368820800,room11,SESSION,,UX Design for Developers,"This design lab is for developers who are interested in UX design and in becoming part of the design narrative for the product that they're working on. Unlike most design labs, this one is tailored for the needs of developers who might be new to UX design, and want to contribute to the design process, but don't know where to start. This is where you can start.",,,techtalk,https://developers.google.com/events/io/sessions/355690278,,,,,0,,
157,1428674812994,355865420,1368743400-1368745800,room11,SESSION,,Grow Your Audience with Google+,"So you built an app, site, game, or online service, but have no idea how to connect with users to grow your business? Join us for a discussion on how Google+ helps you grow and engage your audience. Take away tips on how to use Google+ to create value for your business by getting found across Google, getting recommended to other Google users, and creating more personal engagement.",,,googleplus,https://developers.google.com/events/io/sessions/355865420,,,,,0,,
158,1428674812995,356379867,1368806400-1368813600,room3,CODE_LAB,,Code Lab: Whispering Gophers: network programming in Go,"Go is an exciting new programming language with a concurrency model that makes network programming fun and straightforward. In this codelab you'll build a peer-to-peer chat network to communicate with your fellow attendees, giving you hands-on experience with Go's concurrency primitives and standard library.



This codelab is a practical application of the theory presented in the Advanced Go Concurrency Patterns session.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/356379867,,,,,0,,
159,1428674812995,361772634,1368743400-1368745800,room10,SESSION,,"Point, Click, Tap, Touch - Building Multi-Device Web Interfaces","PCs,  laptops, tablets, smartphones, hybrids, televisions and more: touch-AND-mouse-enabled devices are coming. Come to this talk to learn how to make your site awesome on the growing number of touchscreen devices and to see what the future of the web holds for touch-based computing.



You will learn how to future-proof your website for touchscreen laptops, how to build a buttery smooth touch experience, and, most importantly, how to create code that is responsive to multi-modal input.",,,chromeapps,https://developers.google.com/events/io/sessions/361772634,,,,,0,,FDEMA6OhvGo
160,1428674812996,364746894,1368664200-1368666600,room1,SESSION,,7 Techmakers and a Microphone,"Megan Smith (VP, Google[x]) will emcee a series of TED talk style segments from Susan Wojcicki (SVP, Ads), Anna Patterson (VP, Knowledge), Johanna Wright  (VP, Search and Mobile), Kathy Kleiman (Founder of the ENIAC Programmers Project), Jean Wang (Staff Hardware Engineer, Glass), and Diane Greene (Board of Directors, Google). They’ll share their insights, learnings, and “ah ha!” moments from being technical leaders inside innovative companies. This will be a special supersized session that runs until 6:35pm!



Presented by Women Techmakers.

",,,techtalk,https://developers.google.com/events/io/sessions/364746894,,,,,0,,GEeUBsyBUEc
161,1428674812996,372681304,1368814500-1368821700,room8,CODE_LAB,,Code Lab: Using the App Engine Datastore to build unified solutions that span App Engine and Compute Engine,"When you build solutions on both App Engine and Compute Engine you get the best of both worlds: a fully managed platform to deploy and serve your frontend services and a raw virtual machine environment to do your custom backend processing. But what if you want to store your data in a scalable, non-relational storage system and share that data across both environments? In this codelab you will learn techniques for accessing the App Engine Datastore from Compute Engine by building an end to end solution that leverages the larger Google Cloud Platform.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/372681304,,,,,0,,
162,1428674812997,382318827,1368651300-1368653700,room9,SESSION,,Online Learning Made Social with Google+ ,"Come learn about how Google+ is helping Online learning platforms help connect students to each other and to professors. This talk will give an overview of the Google+ technologies that can be used in online education and also look at various examples of where this has been integrated successfully. You will also hear from Coursera, one of the leading Online Learning platforms and their experience with Google+ Hangouts. ",,,techtalk,https://developers.google.com/events/io/sessions/382318827,,,,,0,,
163,1428674812997,382879951,1368814500-1368821700,room9,CODE_LAB,,Code Lab: Android Location Based Services,Location is a key feature for building contextually aware mobile applications. Join us as we explore the best practice techniques for building applications that are location aware.,,,android,https://developers.google.com/events/io/sessions/382879951,,,,,0,,
164,1428674812998,382968729,1368658200-1368660600,room9,SESSION,,Ingress: Design Principles Behind Google's Massively Multiplayer Geo Game,"Ingress is a massively multiplayer geo game that was recently launched by Google's Niantic Labs.  Players move through the real world using an Android device and the Ingress app to discover and tap sources of a mysterious energy. Players acquire objects to aid in their quest, deploy tech to capture territory, and ally with other field agents to advance the cause of the Enlightened or the Resistance in an epic struggle for the fate of humanity.



Brandon Badger, is the Product Manager for Ingress. He's been a Product Manager on Google Maps, Google Books, YouTube, and Niantic Labs. He'll be talking about Google's latest efforts to create ""adventures on foot"" using Android and Google's Geo data. The discussion will focus on the the game design principles and techniques used to create Ingress, as well as opportunities to use emerging technologies to create new types of mobile gaming experiences.",,,techtalk,https://developers.google.com/events/io/sessions/382968729,,,,,0,,
165,1428674812999,383165932,1368750000-1368752400,room9,SESSION,,Building an Online Education Platform using Google Technologies,"Last summer, 155K Google users came together in a virtual classroom by signing up for our experimental ""Power Searching with Google"" MOOC (massive open online course).  Twenty-thousand of those students “graduated.” Two months later, we launched an open source project called Course Builder--based on the original Power Searching MOOC code--to make the technology powering the class available to everyone. This session is a case study of how Course Builder evolved from Power Searching with Google MOOC to an online course delivery platform. We'll focus on how Google's APIs and technologies facilitated the development of the initial system and continue to support the open source platform. ",,,techtalk,https://developers.google.com/events/io/sessions/383165932,,,,,0,,
166,1428674812999,383266187,1368647100-1368650700,room9,SESSION,,"Identity Tech Overview: Less Pain, More Gain","Identity is hard, but the penalties for getting it wrong are severe. Good news: technologies are surfacing that reduce developer pain while improving user experience. This talk highlights them and introduces a framework, starting from your unique combination of constraints, users, and platforms, to help you figure out which technologies and policies will work for you.",,,techtalk,https://developers.google.com/events/io/sessions/383266187,,,,,0,,
167,1428674812999,383278298,1368654300-1368656700,room9,SESSION,,Project Ground Truth: Accurate Maps Via Algorithms and Elbow Grease,"In 2008, Google began project Ground Truth. Its goal was to map the world from authoritative data sources, via a unique mix of algorithms and elbow grease. To date, the project has created and launched high-quality map data of 42 countries in Google Maps. In this session, you'll get a behind-the-scenes look at the inner workings of Ground Truth. Come see how we combine a mix of advanced algorithms, supplemental data (such as aerial and Street View imagery), as well as raw human labor to create and maintain map data that corresponds as closely as possible to real-world truth on the ground.",,,googlemaps,https://developers.google.com/events/io/sessions/383278298,,,,,0,,
168,1428674813000,383305988,1368733500-1368735900,room9,SESSION,,Places API-Powered Navigation: A Case Study with Mercedes Benz,"An iconic auto manufacturer, Mercedes-Benz strives to lead the automotive industry in technology innovation. Learn how Mercedes created amazing experiences with Google Maps and the Places API in ""Digital Drive Style"" -- a connected, social navigation system powering the cockpit user experience from a smartphone.",,,techtalk,https://developers.google.com/events/io/sessions/383305988,,,,,0,,
169,1428674813000,383307141,1368824400-1368831600,room7,CODE_LAB,,Code Lab: Android Design in Action Live,"In this interactive design lab, participants will walk through the process of designing an Android app, from feature-planning to sketching and drawing screen wireframes. Members of the Android team and the Android design community will be available to help you think through design decisions. No prior design experience or special software is required — just make sure to bring your paper, a pencil, and your creativity.",,,android,https://developers.google.com/events/io/sessions/383307141,,,,,0,,
170,1428674813001,383344388,1368746700-1368749100,room9,SESSION,,Fireside chat with Research at Google,"Research at Google is unique, as it is conducted across the entire Engineering organization - by Research Scientists as well as Software Engineers.  Teams are integrated, boundaries are fluid, and we face challenges together while retaining a close feedback loop from our users. This enables us to quickly build, iterate, and launch new and innovative products that change the state of the art and thereby produce new research results.  Google's definition of research is broad and happens in multiple ways across the organization.  Our research results in technology advances in the areas of Audio/Video Fingerprinting, Image Understanding, MapReduce/Parallel Computing, Deep Learning, and Parsing at Scale, which we apply to many of our products.  And, it also results in new whole new products, such as Voice Search and Google Translate. Learn about Google's hybrid approach to research from the engineers and scientists behind ideas such as Google Glass, MapReduce, Search, and online education, who conduct big idea experiments that translate into real-time innovation at Google.",,,techtalk,https://developers.google.com/events/io/sessions/383344388,,,,,0,,
171,1428674813003,383370298,1368728100-1368730500,room7,SESSION,,Developing for a Global Audience: Tools for Internationalization & Localization,"So you want to expand to an international audience ... where to start? what does it entail? how do I do it? how to promote in local markets?

This talk will address above questions for android and web developers. In our journey of the where, what and how, we will take an in-depth look at various internationalization and localization tools available to you.",,,techtalk,https://developers.google.com/events/io/sessions/383370298,,,,,0,,
172,1428674813017,383400568,1368824400-1368831600,room4,CODE_LAB,,Code Lab: Building Amazing Hangouts Applications - Make Magic Interactions!,"Come build stunning Hangouts apps!  We will start with the basic building blocks of multi-person interactive applications and end with magic interactions built on top of cutting edge media effects!

",,,googleplus,https://developers.google.com/events/io/sessions/383400568,,,,,0,,
173,1428674813017,383408099,1368664200-1368666600,room9,SESSION,,Beyond SOPA: What You Can Do to Influence Tech Policy,"From SOPA/PIPA and CISPA, to immigration and patent reform, government is taking a renewed interest in the Internet and the businesses we're building on it -- in some cases, there is even a new focus on the use of technology which can solve government problems.



As a result, government is looking for input from our community of entrepreneurs and developers about what our needs are as a community, and how they can build better public policy in our interest.



So, what are the most efficient, easy ways for you to get involved? Join us for a panel of some leaders in the Internet advocacy space to learn how you, as a developer, can get more involved in creating better policies that can affect your business.",,,techtalk,https://developers.google.com/events/io/sessions/383408099,,,,,0,,
174,1428674813020,383425125,1368824400-1368831600,room9,CODE_LAB,,Code Lab: Make your Android app pop with  Google Maps Android API v2,"In this code lab, learn how to add snazz to your Android apps by using the Google Maps Android API v2 to its full potential. We will show you useful Maps-specific interaction and UI patterns to help make your app really stand out. Engineers from the Android and Maps teams will be there to advise you on the best ways to integrate maps into your specific application.",,,googlemaps,https://developers.google.com/events/io/sessions/383425125,,,,,0,,
175,1428674813020,383635742,1368824400-1368831600,room1,CODE_LAB,,Code Lab: Build a WebRTC Web App,"Learn about the power of the modern web and use WebRTC to build a simple video and text chat app.

In this codelab, we'll help you get to grips with the core APIs and technologies of WebRTC:

- MediaStream (aka getUserMedia): what is it and how can I use it?

- RTCPeerConnection: what is important about WebRTC’s most powerful API?

- RTCDataChannel: how can I set up real-time communication of arbitrary data?

- signalling: what is it and how do I set it up?

- servers: what do I need for signalling, STUN, and TURN?",,,chromeapps,https://developers.google.com/events/io/sessions/383635742,,,,,0,,
176,1428674813020,383750987,1368806400-1368813600,room8,CODE_LAB,,Code Lab: Computing the Cosmos: Getting started with Google Compute Engine ,"In this code lab you will learn how to get started using Google Compute Engine. We will begin with basic tasks, such as starting an instance, installing software and setting up a firewall. Then we will walk through the steps of using Compute Engine instances for processing public astronomical data to generate viewable images. The results of your work will be combined with other code lab participants to create a composite image of a region of outer space containing numerous astronomical objects that can be explored using the Maps API Navigation controls.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/383750987,,,,,0,,
177,1428674813023,383758862,1368824400-1368831600,room8,CODE_LAB,,Code Lab: Hands-on With App Engine’s New Runtime,"Google App Engine is adding another very popular programming language to the list of supported runtimes! At this codelab, we will cover the basics of setting up and building an application in this new language.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/383758862,,,,,0,,
178,1428674813024,383834211,1368813600-1368820800,room1,CODE_LAB,,Code Lab: Chrome Packaged Apps from Start to Finish,"Chrome packaged apps deliver an experience as capable as a native app, but as safe as a web page. In this codelab, we'll walk through a complete app example, exercising the API along the way, until we arrive at a finished working app.",,,chromeapps,https://developers.google.com/events/io/sessions/383834211,,,,,0,,
179,1428674813024,383869681,1368814500-1368821700,room3,CODE_LAB,,"Code Lab: YouTube Anywhere - Using the YouTube API on Phones, Tablets and GoogleTV",YouTube Android Player API allows you to integrate a high quality video playback experience into your application. Learn how to YouTube-enable your app in 120 minutes. ,,,youtube,https://developers.google.com/events/io/sessions/383869681,,,,,0,,
180,1428674813024,383995547,1368814500-1368821700,room7,CODE_LAB,,Code Lab: Web Speech API Creates Interactive Experiences,"Bring your laptop, leave with speech-enabled web pages. The Web Speech API enables you to add speech recognition as an input for forms, continuous dictation and control. We start with two demos you can try yourself: composing email and adding captions to silent films. Then we take a look under the hood. In this hands-on codelab, you will learn how to add scripts to your own web pages to create interactive speech experiences. ",,,chromeapps,https://developers.google.com/events/io/sessions/383995547,,,,,0,,
181,1428674813024,384077085,1368824400-1368831600,room3,CODE_LAB,,Code Lab: Mashing Up Videos with the YouTube and the Freebase Knowledge Graph APIs,"Learn how to use the new YouTube APIs along with Freebase to search and organize videos using entities from the Knowledge Graph. We'll show you how to build a movie recommendation app that links movie trailers to actors, directors and other relevant entities.",,,youtube,https://developers.google.com/events/io/sessions/384077085,,,,,0,,
182,1428674813025,384097044,1368806400-1368813600,room1,CODE_LAB,,Code Lab: Mobile Web Apps with Dart and Web Components,"You paid for the whole seat but you'll only need the edge!

Get hands-on experience and build declarative, modern mobile web apps with Dart and Web Components. Go from zero to magnificent using Dart's structured language, comprehensive libraries, and lightning-fast dev cycle. Learn how to use the Dart toolchain to deploy and test web apps for tablet, phone, and desktop. Yes, you can!",,,chromeapps,https://developers.google.com/events/io/sessions/384097044,,,,,0,,
183,1428674813025,390332015,1368806400-1368813600,room7,CODE_LAB,,Code Lab: Google Wallet Codelab,"We will walk through Google Wallet the integration points, API description, best practices and recommendation from Google on best conversions. ",,,googlewallet,https://developers.google.com/events/io/sessions/390332015,,,,,0,,
184,1428674813026,395810182,1368743400-1368745800,room9,SESSION,,How to Go from Weekend Hack to Funded Startup,"Have an idea and want to start a company? Learn how to attract investors, and what they want to see before writing a check. Hear from entrepreneurs who have raised money and VCs who have funded them.",,,techtalk,https://developers.google.com/events/io/sessions/395810182,,,,,0,,
185,1428674813026,401273575,1368806400-1368808800,room6,SESSION,,Behind the scenes of Google Maps,"The lead UX Designer and the Engineering Director for Google Maps will be covering technical and design considerations around creating the rich experiences of Google Maps, including deep dives into several innovative features. This talk will offer a rare insight into the thinking and challenges behind the scenes of the leading online mapping service.",,,techtalk,https://developers.google.com/events/io/sessions/401273575,,,,,0,,
186,1428674813026,401719292,1368817200-1368819600,room6,SESSION,,Google Visualization API,"Discover the latest features of the Google Visualization API and master the new methods of creating elegant, data-driven charts.",,,techtalk,https://developers.google.com/events/io/sessions/401719292,,,,,0,,
187,1428674813026,419755974,1368810000-1368812400,room11,SESSION,,Get Unstuck: Gamestorming Not Brainstorming,"What if meetings didn’t have to be boring? What if you had a toolbox full of techniques for coming up with interesting and innovative ideas to get unstuck, moving forward, and writing code? Enter gamestorming: brainstorming for hackers. In this session, we’ll go in-depth on three gamestorming techniques that are fast, versatile and incredibly impactful for almost any project.",,,techtalk,https://developers.google.com/events/io/sessions/419755974,,,,,0,,
188,1428674813026,443945093,1368661200-1368663600,room2,SESSION,,Using Drive as the Storage Solution on Android,"How you can use save files on Android and let the Drive SDK deal with the messy details of uploading it to the cloud, and having it available and synchronised on all devices.",,,chromeapps,https://developers.google.com/events/io/sessions/443945093,,,,,0,,aK2HXXF2jJw
189,1428674813026,462268217,1368813600-1368816000,room6,SESSION,,"WebP: Deploying Faster, Smaller, and More Beautiful Images","WebP is a new, open-source image format which provides lossy and lossless compression of images with significant byte savings: 30-80% smaller image files when compared to jpeg and png! In this session we will cover the latest features, news, and future roadmap of the WebP format. We will  dive into a few hands-on case studies and recount how large sites and applications deployed WebP, the challenges they faced in the process, and the benefits they saw and measured after the migration. In other words, a 0-60 primer on WebP: what it is, how to get started, the tooling, and the benefits - bring your propeller hat!",,,chromeapps,https://developers.google.com/events/io/sessions/462268217,,,,,0,,
190,1428674813029,467453230,1368806400-1368808800,room11,SESSION,,An Engineer's Pragmatic Guide to Design,"A practical look at how the best engineering and design teams work. How do you find great designers? What skills should they have? How do engineering and design processes differ, and how can you fit them together? How do you shape a culture where both engineers and designers work happily together? We'll talk about all this, and any other questions you have about startups and design. ",,,techtalk,https://developers.google.com/events/io/sessions/467453230,,,,,0,,
191,1428674813054,480302417,1368633600-1368644400,room12,KEYNOTE,,Keynote,,,,,https://developers.google.com/events/io/sessions/480302417,,,,,1,,XclVwJP5GdM
192,1428674813054,485576147,1368814500-1368821700,room4,CODE_LAB,,Code Lab: From Zero to Hero: Integrating Google+ Sign-In on Android and Web in Less Than Three Hours,"This code lab will take developers into an end-to-end integration, in which everyone leaves with a working cross-platform Google+ Sign-In integration.",,,googleplus,https://developers.google.com/events/io/sessions/485576147,,,,,0,,
193,1428674813054,496343427,1368657000-1368657900,adssandbox,OFFICE_HOURS,,Discovering opportunities with Kratu,,,,googleads,https://developers.google.com/events/io/sessions/496343427,,,,,0,,
194,1428674813055,511206538,1368649800-1368655200,developforgoodsandbox,OFFICE_HOURS,,Managing Global Species Range Data,with Jeremy Malczyk from Map of Life,,,developforgood,https://developers.google.com/events/io/sessions/511206538,,,,,0,,
_id,updated,session_id,block_id,room_id,session_type,session_level,session_title,session_abstract,session_requirements,session_keywords,session_hashtag,session_url,session_youtube_url,session_moderator_url,session_pdf_url,session_notes_url,session_starred,session_cal_event_id,session_livestream_url
1,1428674812959,258451203,1368723600-1368727200,room8,SESSION,,Enabling Blind and Low-Vision Accessibility On Android,"We'll illustrate affordances on the Android platform that aid blind and low-vision users, and explain what application developers need to pay attention to in order to reach the widest possible user base.  The primary focus of this talk is making custom Android views accessible.",,,android,https://developers.google.com/events/io/sessions/258451203,,,,,0,,
2,1428674812960,318907648,1368728100-1368730500,room10,SESSION,,Web Components: A Tectonic Shift for Web Development,"Web Components are here to fundamentally change the way we think, build, and consume our web apps.  This session will prepare you for the future of the web platform by discussing the lower level technologies that form the basis of Web Components (Shadow DOM, <template>, custom elements, MDV, new CSS primitives).  Many of these tools have already landed in a modern browser near you!",,,chromeapps,https://developers.google.com/events/io/sessions/318907648,,,,,0,,FDEMA6OhvGo
3,1428674812960,324149970,1368733500-1368735900,room10,SESSION,,Web Components in Action,"This session builds on technologies and concepts discussed in a previous session, ""Web Components: a tectonic shift for web development"". This year web development gets a whole lot better thanks to the incredible power of Web Components. Our goal in this session is to show you how to use polyfills to help you realize tomorrow's web platform today. As browsers implement these new specifications, that shim layer gets smaller, better, and faster over time. We'll talk about shadow DOM, custom elements, declarative data/event binding, touch input, smooth animations, and how you can combine them to create awesome apps. Write less boilerplate, target every platform, and be more productive by using the next generation of the web platform.",,,chromeapps,https://developers.google.com/events/io/sessions/324149970,,,,,0,,FDEMA6OhvGo
